join_key,embedding_path,company,year,252_day_return
"People's United Financial, Inc._2012","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2012.npy","People's United Financial, Inc.",2012,1.106133811049372
"People's United Financial, Inc._2013","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2013.npy","People's United Financial, Inc.",2013,1.1161420710672387
"People's United Financial, Inc._2014","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2014.npy","People's United Financial, Inc.",2014,1.1268948677714101
"People's United Financial, Inc._2015","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2015.npy","People's United Financial, Inc.",2015,1.0399628861832735
"People's United Financial, Inc._2016","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2016.npy","People's United Financial, Inc.",2016,1.369673988410188
"People's United Financial, Inc._2017","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2017.npy","People's United Financial, Inc.",2017,1.0102094115336842
"People's United Financial, Inc._2018","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2018.npy","People's United Financial, Inc.",2018,0.9633731915152475
"People's United Financial, Inc._2019","data_embeddings\People's United Financial, Inc\People's United Financial, Inc._item_7_2019.npy","People's United Financial, Inc.",2019,0.8679715711167406
PEPCO HOLDINGS INC_2010,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2010.npy,PEPCO HOLDINGS INC,2010,1.166799269635794
PEPCO HOLDINGS INC_2011,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2011.npy,PEPCO HOLDINGS INC,2011,1.1338297375670323
PEPCO HOLDINGS INC_2012,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2012.npy,PEPCO HOLDINGS INC,2012,1.0814392147971998
PEPCO HOLDINGS INC_2013,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2013.npy,PEPCO HOLDINGS INC,2013,1.0396349730258523
PEPCO HOLDINGS INC_2014,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2014.npy,PEPCO HOLDINGS INC,2014,1.3875642996640576
PEPCO HOLDINGS INC_2015,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2015.npy,PEPCO HOLDINGS INC,2015,1.0061593129871877
PEPCO HOLDINGS INC_2016,data_embeddings\PEPCO HOLDINGS INC\PEPCO HOLDINGS INC_item_7_2016.npy,PEPCO HOLDINGS INC,2016,0.8315669710355734
PEPSI BOTTLING GROUP INC_2010,data_embeddings\PEPSI BOTTLING GROUP INC\PEPSI BOTTLING GROUP INC_item_7_2010.npy,PEPSI BOTTLING GROUP INC,2010,0.9984337932236678
PEPSICO INC_2010,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2010.npy,PEPSICO INC,2010,1.0461296086941978
PEPSICO INC_2011,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2011.npy,PEPSICO INC,2011,1.0269635320468395
PEPSICO INC_2012,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2012.npy,PEPSICO INC,2012,1.2432890198735687
PEPSICO INC_2013,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2013.npy,PEPSICO INC,2013,1.0674390644895941
PEPSICO INC_2014,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2014.npy,PEPSICO INC,2014,1.295485275463615
PEPSICO INC_2015,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2015.npy,PEPSICO INC,2015,1.0108701762180126
PEPSICO INC_2016,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2016.npy,PEPSICO INC,2016,1.1271773652324282
PEPSICO INC_2017,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2017.npy,PEPSICO INC,2017,1.0687692973799798
PEPSICO INC_2018,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2018.npy,PEPSICO INC,2018,1.0373583380273086
PEPSICO INC_2019,data_embeddings\PEPSICO INC\PEPSICO INC_item_7_2019.npy,PEPSICO INC,2019,1.293337737212719
PERKINELMER INC_2010,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2010.npy,PERKINELMER INC,2010,1.1535505626186329
PERKINELMER INC_2011,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2011.npy,PERKINELMER INC,2011,1.0091322986724303
PERKINELMER INC_2012,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2012.npy,PERKINELMER INC,2012,1.2853560893910798
PERKINELMER INC_2013,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2013.npy,PERKINELMER INC,2013,1.3294237150745019
PERKINELMER INC_2014,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2014.npy,PERKINELMER INC,2014,1.0676695376849987
PERKINELMER INC_2015,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2015.npy,PERKINELMER INC,2015,1.009728323915602
PERKINELMER INC_2016,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2016.npy,PERKINELMER INC,2016,1.1581155870940878
PERKINELMER INC_2017,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2017.npy,PERKINELMER INC,2017,1.4140911953214834
PERKINELMER INC_2018,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2018.npy,PERKINELMER INC,2018,1.2278898513091123
PERKINELMER INC_2019,data_embeddings\PERKINELMER INC\PERKINELMER INC_item_7_2019.npy,PERKINELMER INC,2019,0.9317320306600797
PERRIGO Co plc_2014,data_embeddings\PERRIGO Co plc\PERRIGO Co plc_item_7_2014.npy,PERRIGO Co plc,2014,1.3166105758767124
PERRIGO Co plc_2015,data_embeddings\PERRIGO Co plc\PERRIGO Co plc_item_7_2015.npy,PERRIGO Co plc,2015,0.45884146272289694
PERRIGO Co plc_2017,data_embeddings\PERRIGO Co plc\PERRIGO Co plc_item_7_2017.npy,PERRIGO Co plc,2017,1.0736944164771365
PERRIGO Co plc_2018,data_embeddings\PERRIGO Co plc\PERRIGO Co plc_item_7_2018.npy,PERRIGO Co plc,2018,0.6387263927873353
PERRIGO Co plc_2019,data_embeddings\PERRIGO Co plc\PERRIGO Co plc_item_7_2019.npy,PERRIGO Co plc,2019,1.1252723172758776
PETSMART INC_2013,data_embeddings\PETSMART INC\PETSMART INC_item_7_2013.npy,PETSMART INC,2013,1.1144743037196754
PETSMART INC_2014,data_embeddings\PETSMART INC\PETSMART INC_item_7_2014.npy,PETSMART INC,2014,1.0625510187399232
PFIZER INC_2010,data_embeddings\PFIZER INC\PFIZER INC_item_7_2010.npy,PFIZER INC,2010,1.120862341458666
PFIZER INC_2011,data_embeddings\PFIZER INC\PFIZER INC_item_7_2011.npy,PFIZER INC,2011,1.1489209692215823
PFIZER INC_2012,data_embeddings\PFIZER INC\PFIZER INC_item_7_2012.npy,PFIZER INC,2012,1.3389432254733118
PFIZER INC_2013,data_embeddings\PFIZER INC\PFIZER INC_item_7_2013.npy,PFIZER INC,2013,1.2121344151481017
PFIZER INC_2014,data_embeddings\PFIZER INC\PFIZER INC_item_7_2014.npy,PFIZER INC,2014,1.121496965753101
PFIZER INC_2015,data_embeddings\PFIZER INC\PFIZER INC_item_7_2015.npy,PFIZER INC,2015,0.894720902267324
PFIZER INC_2016,data_embeddings\PFIZER INC\PFIZER INC_item_7_2016.npy,PFIZER INC,2016,1.1938967209170648
PFIZER INC_2017,data_embeddings\PFIZER INC\PFIZER INC_item_7_2017.npy,PFIZER INC,2017,1.10533191155773
PFIZER INC_2018,data_embeddings\PFIZER INC\PFIZER INC_item_7_2018.npy,PFIZER INC,2018,1.2475128439708538
PFIZER INC_2019,data_embeddings\PFIZER INC\PFIZER INC_item_7_2019.npy,PFIZER INC,2019,0.8008670681955824
PG&E CORP_2010,data_embeddings\PG&E CORP\PG&E CORP_item_7_2010.npy,PG&E CORP,2010,1.1137135978679709
PG&E CORP_2011,data_embeddings\PG&E CORP\PG&E CORP_item_7_2011.npy,PG&E CORP,2011,0.9701400304647069
PG&E CORP_2012,data_embeddings\PG&E CORP\PG&E CORP_item_7_2012.npy,PG&E CORP,2012,1.063765141048879
PG&E Corp_2013,data_embeddings\PG&E CORP\PG&E Corp_item_7_2013.npy,PG&E Corp,2013,1.1074447192919712
PG&E Corp_2014,data_embeddings\PG&E CORP\PG&E Corp_item_7_2014.npy,PG&E Corp,2014,1.3516055448612536
PG&E Corp_2015,data_embeddings\PG&E CORP\PG&E Corp_item_7_2015.npy,PG&E Corp,2015,1.0239055967768063
PG&E Corp_2016,data_embeddings\PG&E CORP\PG&E Corp_item_7_2016.npy,PG&E Corp,2016,1.1681030787061295
PG&E Corp_2017,data_embeddings\PG&E CORP\PG&E Corp_item_7_2017.npy,PG&E Corp,2017,0.6521995132577326
PG&E Corp_2018,data_embeddings\PG&E CORP\PG&E Corp_item_7_2018.npy,PG&E Corp,2018,0.19958891191978936
Philip Morris International Inc._2010,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2010.npy,Philip Morris International Inc.,2010,1.331051788099895
Philip Morris International Inc._2011,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2011.npy,Philip Morris International Inc.,2011,1.3913638453024786
Philip Morris International Inc._2012,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2012.npy,Philip Morris International Inc.,2012,1.1432427879324876
Philip Morris International Inc._2013,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2013.npy,Philip Morris International Inc.,2013,0.8826326559985818
Philip Morris International Inc._2014,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2014.npy,Philip Morris International Inc.,2014,1.099026538769332
Philip Morris International Inc._2015,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2015.npy,Philip Morris International Inc.,2015,1.1710496965682695
Philip Morris International Inc._2016,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2016.npy,Philip Morris International Inc.,2016,1.1770999978546204
Philip Morris International Inc._2017,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2017.npy,Philip Morris International Inc.,2017,1.0377325531746076
Philip Morris International Inc._2018,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2018.npy,Philip Morris International Inc.,2018,0.8391798460922455
Philip Morris International Inc._2019,data_embeddings\Philip Morris International Inc\Philip Morris International Inc._item_7_2019.npy,Philip Morris International Inc.,2019,1.2068900637062725
Phillips 66_2013,data_embeddings\Phillips 66\Phillips 66_item_7_2013.npy,Phillips 66,2013,1.2150157944840252
Phillips 66_2014,data_embeddings\Phillips 66\Phillips 66_item_7_2014.npy,Phillips 66,2014,1.0858385372305928
Phillips 66_2015,data_embeddings\Phillips 66\Phillips 66_item_7_2015.npy,Phillips 66,2015,1.0745486692025588
Phillips 66_2016,data_embeddings\Phillips 66\Phillips 66_item_7_2016.npy,Phillips 66,2016,1.0135892608787997
Phillips 66_2017,data_embeddings\Phillips 66\Phillips 66_item_7_2017.npy,Phillips 66,2017,1.194832891336219
Phillips 66_2018,data_embeddings\Phillips 66\Phillips 66_item_7_2018.npy,Phillips 66,2018,1.0979394674305378
Phillips 66_2019,data_embeddings\Phillips 66\Phillips 66_item_7_2019.npy,Phillips 66,2019,0.9227787633127787
PINNACLE WEST CAPITAL CORP_2010,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2010.npy,PINNACLE WEST CAPITAL CORP,2010,1.177086352785824
PINNACLE WEST CAPITAL CORP_2011,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2011.npy,PINNACLE WEST CAPITAL CORP,2011,1.1859207257988273
PINNACLE WEST CAPITAL CORP_2012,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2012.npy,PINNACLE WEST CAPITAL CORP,2012,1.2112548583575706
PINNACLE WEST CAPITAL CORP_2013,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2013.npy,PINNACLE WEST CAPITAL CORP,2013,1.0217092841039148
PINNACLE WEST CAPITAL CORP_2014,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2014.npy,PINNACLE WEST CAPITAL CORP,2014,1.2537761603270954
PINNACLE WEST CAPITAL CORP_2015,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2015.npy,PINNACLE WEST CAPITAL CORP,2015,1.09931262664446
PINNACLE WEST CAPITAL CORP_2016,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2016.npy,PINNACLE WEST CAPITAL CORP,2016,1.1928730038097517
PINNACLE WEST CAPITAL CORP_2017,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2017.npy,PINNACLE WEST CAPITAL CORP,2017,1.0175071688984139
PINNACLE WEST CAPITAL CORP_2018,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2018.npy,PINNACLE WEST CAPITAL CORP,2018,1.2020409751658472
PINNACLE WEST CAPITAL CORP_2019,data_embeddings\PINNACLE WEST CAPITAL CORP\PINNACLE WEST CAPITAL CORP_item_7_2019.npy,PINNACLE WEST CAPITAL CORP,2019,1.118111221216958
PIONEER NATURAL RESOURCES CO_2010,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2010.npy,PIONEER NATURAL RESOURCES CO,2010,2.20792445102309
PIONEER NATURAL RESOURCES CO_2011,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2011.npy,PIONEER NATURAL RESOURCES CO,2011,1.1084067207052293
PIONEER NATURAL RESOURCES CO_2012,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2012.npy,PIONEER NATURAL RESOURCES CO,2012,1.1227211821782925
PIONEER NATURAL RESOURCES CO_2013,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2013.npy,PIONEER NATURAL RESOURCES CO,2013,1.4168121014723964
PIONEER NATURAL RESOURCES CO_2014,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2014.npy,PIONEER NATURAL RESOURCES CO,2014,0.7824817549973424
PIONEER NATURAL RESOURCES CO_2015,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2015.npy,PIONEER NATURAL RESOURCES CO,2015,0.7683697867905583
PIONEER NATURAL RESOURCES CO_2016,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2016.npy,PIONEER NATURAL RESOURCES CO,2016,1.561889620753125
PIONEER NATURAL RESOURCES CO_2017,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2017.npy,PIONEER NATURAL RESOURCES CO,2017,0.9288343471133778
PIONEER NATURAL RESOURCES CO_2018,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2018.npy,PIONEER NATURAL RESOURCES CO,2018,0.7652555514287943
PIONEER NATURAL RESOURCES CO_2019,data_embeddings\PIONEER NATURAL RESOURCES CO\PIONEER NATURAL RESOURCES CO_item_7_2019.npy,PIONEER NATURAL RESOURCES CO,2019,0.8865127778706683
PITNEY BOWES INC _DE__2010,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2010.npy,PITNEY BOWES INC /DE/,2010,1.1588599727139335
PITNEY BOWES INC _DE__2011,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2011.npy,PITNEY BOWES INC /DE/,2011,0.7732266283696957
PITNEY BOWES INC _DE__2012,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2012.npy,PITNEY BOWES INC /DE/,2012,0.8148445521823809
PITNEY BOWES INC _DE__2013,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2013.npy,PITNEY BOWES INC /DE/,2013,2.018189088622396
PITNEY BOWES INC _DE__2014,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2014.npy,PITNEY BOWES INC /DE/,2014,0.9505145474700989
PITNEY BOWES INC _DE__2015,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2015.npy,PITNEY BOWES INC /DE/,2015,0.7986595746741646
PITNEY BOWES INC _DE__2016,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2016.npy,PITNEY BOWES INC /DE/,2016,0.8141520031573775
PITNEY BOWES INC _DE__2017,data_embeddings\PITNEY BOWES INC _DE_\PITNEY BOWES INC _DE__item_7_2017.npy,PITNEY BOWES INC /DE/,2017,1.0115690413035694
PLUM CREEK TIMBER CO INC_2010,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2010.npy,PLUM CREEK TIMBER CO INC,2010,1.1878664761844369
PLUM CREEK TIMBER CO INC_2011,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2011.npy,PLUM CREEK TIMBER CO INC,2011,0.9886090390238614
PLUM CREEK TIMBER CO INC_2012,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2012.npy,PLUM CREEK TIMBER CO INC,2012,1.2982248533718974
PLUM CREEK TIMBER CO INC_2013,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2013.npy,PLUM CREEK TIMBER CO INC,2013,0.9161073730440054
PLUM CREEK TIMBER CO INC_2014,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2014.npy,PLUM CREEK TIMBER CO INC,2014,1.0461512060680738
PLUM CREEK TIMBER CO INC_2015,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2015.npy,PLUM CREEK TIMBER CO INC,2015,0.9314843136281217
PLUM CREEK TIMBER CO INC_2016,data_embeddings\PLUM CREEK TIMBER CO INC\PLUM CREEK TIMBER CO INC_item_7_2016.npy,PLUM CREEK TIMBER CO INC,2016,0.9598109051585197
PNC FINANCIAL SERVICES GROUP INC_2010,data_embeddings\PNC FINANCIAL SERVICES GROUP INC\PNC FINANCIAL SERVICES GROUP INC_item_7_2010.npy,PNC FINANCIAL SERVICES GROUP INC,2010,1.071625277667396
PNC FINANCIAL SERVICES GROUP INC_2011,data_embeddings\PNC FINANCIAL SERVICES GROUP INC\PNC FINANCIAL SERVICES GROUP INC_item_7_2011.npy,PNC FINANCIAL SERVICES GROUP INC,2011,1.0106802130793004
"PNC FINANCIAL SERVICES GROUP, INC._2012","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2012.npy","PNC FINANCIAL SERVICES GROUP, INC.",2012,1.0953077485288554
"PNC FINANCIAL SERVICES GROUP, INC._2013","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2013.npy","PNC FINANCIAL SERVICES GROUP, INC.",2013,1.3216239589423073
"PNC FINANCIAL SERVICES GROUP, INC._2014","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2014.npy","PNC FINANCIAL SERVICES GROUP, INC.",2014,1.1665671556517756
"PNC FINANCIAL SERVICES GROUP, INC._2015","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2015.npy","PNC FINANCIAL SERVICES GROUP, INC.",2015,0.9293615280854839
"PNC FINANCIAL SERVICES GROUP, INC._2017","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2017.npy","PNC FINANCIAL SERVICES GROUP, INC.",2017,1.2655420760023406
"PNC FINANCIAL SERVICES GROUP, INC._2018","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2018.npy","PNC FINANCIAL SERVICES GROUP, INC.",2018,0.8253069484657747
"PNC FINANCIAL SERVICES GROUP, INC._2019","data_embeddings\PNC FINANCIAL SERVICES GROUP, INC\PNC FINANCIAL SERVICES GROUP, INC._item_7_2019.npy","PNC FINANCIAL SERVICES GROUP, INC.",2019,1.080604392320879
PPG INDUSTRIES INC_2010,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2010.npy,PPG INDUSTRIES INC,2010,1.47056469783932
PPG INDUSTRIES INC_2011,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2011.npy,PPG INDUSTRIES INC,2011,1.0577630013767036
PPG INDUSTRIES INC_2012,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2012.npy,PPG INDUSTRIES INC,2012,1.4934942716145476
PPG INDUSTRIES INC_2013,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2013.npy,PPG INDUSTRIES INC,2013,1.4806239058011639
PPG INDUSTRIES INC_2014,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2014.npy,PPG INDUSTRIES INC,2014,1.2699681987707252
PPG INDUSTRIES INC_2015,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2015.npy,PPG INDUSTRIES INC,2015,0.8234983268813053
PPG INDUSTRIES INC_2016,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2016.npy,PPG INDUSTRIES INC,2016,1.0917268580534236
PPG INDUSTRIES INC_2017,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2017.npy,PPG INDUSTRIES INC,2017,1.159564574970667
PPG INDUSTRIES INC_2018,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2018.npy,PPG INDUSTRIES INC,2018,0.9480279318313825
PPG INDUSTRIES INC_2019,data_embeddings\PPG INDUSTRIES INC\PPG INDUSTRIES INC_item_7_2019.npy,PPG INDUSTRIES INC,2019,1.0980906875227567
PPL CORP_2010,data_embeddings\PPL CORP\PPL CORP_item_7_2010.npy,PPL CORP,2010,0.9179482779792864
PPL Corp_2011,data_embeddings\PPL CORP\PPL Corp_item_7_2011.npy,PPL Corp,2011,1.1863513277153641
PPL Corp_2012,data_embeddings\PPL CORP\PPL Corp_item_7_2012.npy,PPL Corp,2012,1.130122597520305
PPL Corp_2013,data_embeddings\PPL CORP\PPL Corp_item_7_2013.npy,PPL Corp,2013,1.0999008760113598
PPL Corp_2014,data_embeddings\PPL CORP\PPL Corp_item_7_2014.npy,PPL Corp,2014,1.1579981947359275
PPL Corp_2015,data_embeddings\PPL CORP\PPL Corp_item_7_2015.npy,PPL Corp,2015,1.1551084907624924
PPL Corp_2016,data_embeddings\PPL CORP\PPL Corp_item_7_2016.npy,PPL Corp,2016,1.0253322701442387
PPL Corp_2017,data_embeddings\PPL CORP\PPL Corp_item_7_2017.npy,PPL Corp,2017,0.9024549216351991
PPL Corp_2018,data_embeddings\PPL CORP\PPL Corp_item_7_2018.npy,PPL Corp,2018,1.1382842588160478
PPL Corp_2019,data_embeddings\PPL CORP\PPL Corp_item_7_2019.npy,PPL Corp,2019,1.2197051316126017
PRECISION CASTPARTS CORP_2010,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2010.npy,PRECISION CASTPARTS CORP,2010,1.292684700117662
PRECISION CASTPARTS CORP_2011,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2011.npy,PRECISION CASTPARTS CORP,2011,1.0520482673955345
PRECISION CASTPARTS CORP_2012,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2012.npy,PRECISION CASTPARTS CORP,2012,1.28782254007455
PRECISION CASTPARTS CORP_2013,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2013.npy,PRECISION CASTPARTS CORP,2013,1.1725658184113419
PRECISION CASTPARTS CORP_2014,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2014.npy,PRECISION CASTPARTS CORP,2014,0.8372347079531012
PRECISION CASTPARTS CORP_2015,data_embeddings\PRECISION CASTPARTS CORP\PRECISION CASTPARTS CORP_item_7_2015.npy,PRECISION CASTPARTS CORP,2015,1.0751125447098953
PRICE T ROWE GROUP INC_2010,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2010.npy,PRICE T ROWE GROUP INC,2010,1.379996419993606
PRICE T ROWE GROUP INC_2011,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2011.npy,PRICE T ROWE GROUP INC,2011,0.8896376793107702
PRICE T ROWE GROUP INC_2012,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2012.npy,PRICE T ROWE GROUP INC,2012,1.2774315446386264
PRICE T ROWE GROUP INC_2013,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2013.npy,PRICE T ROWE GROUP INC,2013,1.0852470588617007
PRICE T ROWE GROUP INC_2014,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2014.npy,PRICE T ROWE GROUP INC,2014,1.066160174499573
PRICE T ROWE GROUP INC_2015,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2015.npy,PRICE T ROWE GROUP INC,2015,0.8848859107654947
PRICE T ROWE GROUP INC_2016,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2016.npy,PRICE T ROWE GROUP INC,2016,1.0108225448868664
PRICE T ROWE GROUP INC_2017,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2017.npy,PRICE T ROWE GROUP INC,2017,1.6217402486014323
PRICE T ROWE GROUP INC_2018,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2018.npy,PRICE T ROWE GROUP INC,2018,0.9115890287338889
PRICE T ROWE GROUP INC_2019,data_embeddings\PRICE T ROWE GROUP INC\PRICE T ROWE GROUP INC_item_7_2019.npy,PRICE T ROWE GROUP INC,2019,1.428558883868396
PRICELINE COM INC_2010,data_embeddings\PRICELINE COM INC\PRICELINE COM INC_item_7_2010.npy,PRICELINE COM INC,2010,1.97454125313425
PRICELINE COM INC_2011,data_embeddings\PRICELINE COM INC\PRICELINE COM INC_item_7_2011.npy,PRICELINE COM INC,2011,1.2858726234039097
PRICELINE COM INC_2012,data_embeddings\PRICELINE COM INC\PRICELINE COM INC_item_7_2012.npy,PRICELINE COM INC,2012,1.1649492022822625
PRICELINE COM INC_2013,data_embeddings\PRICELINE COM INC\PRICELINE COM INC_item_7_2013.npy,PRICELINE COM INC,2013,1.9511001230073088
PRICELINE COM INC_2014,data_embeddings\PRICELINE COM INC\PRICELINE COM INC_item_7_2014.npy,PRICELINE COM INC,2014,0.9479579060631504
Priceline Group Inc._2015,data_embeddings\Priceline Group Inc\Priceline Group Inc._item_7_2015.npy,Priceline Group Inc.,2015,1.0539304097875761
Priceline Group Inc._2016,data_embeddings\Priceline Group Inc\Priceline Group Inc._item_7_2016.npy,Priceline Group Inc.,2016,1.3345850287325105
